Work_ID,Biodiversity_Richness,Lexical_Richness,Age_Publication,Year_Publication,Literature_Form,Gender,Parenthood,Highest_Education,Biodiversity_Background,Main_Region,Migrating,Main_Residence,genre_satire,genre_historical,genre_social,genre_children,genre_adventure,genre_mystery,genre_crime,genre_sf,genre_romance,genre_fantasy,genre_biography,genre_travellogue
PG11643,5.33,1452.76,64,1879,epic_art_novel,gender_m,NA,university,no_bio_inclination,british_isles,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG44992,8.4,1770.72,51,1866,epic_art_shortstory,gender_m,NA,university,no_bio_inclination,british_isles,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG55665,5.47,1656.71,51,1866,epic_art_novel,gender_m,NA,university,no_bio_inclination,british_isles,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG3723,11.3,1517.27,48,1863,epic_art_shortstory,gender_m,NA,university,no_bio_inclination,british_isles,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG3166,5.77,1482.33,43,1858,epic_art_novel,gender_m,NA,university,no_bio_inclination,british_isles,2,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PG3622,6.15,1351.7,64,1879,epic_art_novel,gender_m,NA,university,no_bio_inclination,british_isles,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG18640,5.84,1530.76,59,1874,epic_art_novel,gender_m,NA,university,no_bio_inclination,british_isles,2,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PG5642,12.65,1429.11,59,1874,epic_art_novel,gender_m,NA,university,no_bio_inclination,british_isles,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG18645,11.65,1946.39,64,1879,epic_art_novel,gender_m,NA,university,no_bio_inclination,british_isles,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG58558,3.88,1436.89,62,1877,epic_art_shortstory,gender_m,NA,university,no_bio_inclination,british_isles,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG30606,8.05,1412.21,50,1865,epic_art_novel,gender_m,NA,university,no_bio_inclination,british_isles,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG27712,5.63,1358.52,56,1871,epic_art_novel,gender_m,NA,university,no_bio_inclination,british_isles,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG55926,7.73,1753.42,55,1870,epic_art_novel,gender_m,NA,university,no_bio_inclination,british_isles,2,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG31274,2.89,1351.3,58,1873,epic_art_novel,gender_m,NA,university,no_bio_inclination,british_isles,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG26001,5.83,1512.76,44,1859,epic_art_novel,gender_m,NA,university,no_bio_inclination,british_isles,2,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PG2158,4.86,1432.52,60,1875,epic_art_novel,gender_m,NA,university,no_bio_inclination,british_isles,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG5231,3.38,1469.96,60,1875,epic_art_shortstory,gender_m,NA,university,no_bio_inclination,british_isles,2,city,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG12234,4.58,1355.88,50,1865,epic_art_novel,gender_m,NA,university,no_bio_inclination,british_isles,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG3045,5.07,1371.56,51,1866,epic_art_novel,gender_m,NA,university,no_bio_inclination,british_isles,2,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PG29000,8.23,1565.38,32,1847,epic_art_novel,gender_m,NA,university,no_bio_inclination,british_isles,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG8945,3.43,1936.96,65,1880,epic_art_novel,gender_m,NA,university,no_bio_inclination,british_isles,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG26002,3.49,1345.85,52,1867,epic_art_novel,gender_m,NA,university,no_bio_inclination,british_isles,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG55100,18.45,1870.47,44,1859,epic_art_novel,gender_m,NA,university,no_bio_inclination,british_isles,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG35943,9.1,1863.22,53,1888,epic_art_novel,gender_f,NA,school,no_bio_inclination,british_isles,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG35429,9.41,1882.39,41,1876,epic_art_novel,gender_f,NA,school,no_bio_inclination,british_isles,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG35945,2.65,1783.12,53,1888,epic_art_novel,gender_f,NA,school,no_bio_inclination,british_isles,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG35944,5.11,1786.76,53,1888,epic_art_novel,gender_f,NA,school,no_bio_inclination,british_isles,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG35430,7.65,1793.46,41,1876,epic_art_novel,gender_f,NA,school,no_bio_inclination,british_isles,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG35428,7.54,1879.25,41,1876,epic_art_novel,gender_f,NA,school,no_bio_inclination,british_isles,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG36686,6.38,1784.04,57,1837,epic_art_novel,gender_f,has_children,NA,no_bio_inclination,british_isles,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG36563,4.52,1703.85,59,1839,epic_art_novel,gender_f,has_children,NA,no_bio_inclination,british_isles,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG36562,5.56,1736.26,59,1839,epic_art_novel,gender_f,has_children,NA,no_bio_inclination,british_isles,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG36561,6.46,1727.28,59,1839,epic_art_novel,gender_f,has_children,NA,no_bio_inclination,british_isles,2,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG58542,8.75,2169.57,77,1887,nonfiction,gender_m,has_children,university,no_bio_inclination,british_isles,2,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG45890,7.9,2500.43,49,1859,nonfiction,gender_m,has_children,university,no_bio_inclination,british_isles,2,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG45891,6.29,2355.47,49,1859,nonfiction,gender_m,has_children,university,no_bio_inclination,british_isles,2,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG12471,8.89,2232.48,77,1887,nonfiction,gender_m,has_children,university,no_bio_inclination,british_isles,2,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG5179,4.57,1674.1,60,1870,epic_art_novel,gender_m,has_children,university,no_bio_inclination,british_isles,2,city,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
PG37218,2.25,1608.26,39,1718,epic_art_novel,gender_f,has_no_children,NA,no_bio_inclination,british_isles,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG35359,9.67,1432.34,34,1904,epic_art_novel,gender_m,has_children,school,no_bio_inclination,north_america,1,village,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG28680,14.73,1611.41,48,1875,epic_art_novel,gender_m,NA,school,no_bio_inclination,north_america,1,village,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG31406,13.43,1877.46,37,1864,epic_art_novel,gender_m,NA,school,no_bio_inclination,north_america,1,village,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG19999,9.96,1802.48,36,1863,epic_art_tale,gender_m,NA,school,no_bio_inclination,north_america,1,village,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG56759,15.59,1659.57,45,1872,epic_art_novel,gender_m,NA,school,no_bio_inclination,north_america,1,village,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG33221,13.31,1742.63,26,1853,epic_art_novel,gender_m,NA,school,no_bio_inclination,north_america,1,village,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG41302,17.14,1955.93,35,1901,epic_art_novel,gender_m,NA,NA,NA,british_isles,1,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG6030,21.68,1746.46,40,1899,epic_art_novel,gender_m,NA,NA,NA,other,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
PG29916,7.83,2248.37,27,1826,NA,gender_m,NA,NA,NA,other,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG41990,9.56,1669.47,32,1851,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,1,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG28307,11.39,1860.33,40,1897,epic_art_shortstory,gender_f,NA,school,no_bio_inclination,north_america,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG10005,14.27,2073.63,52,1827,epic_art_novel,gender_m,has_children,university,no_bio_inclination,north_america,1,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
PG50794,18.13,1523.71,40,1930,NA,gender_f,NA,NA,no_bio_inclination,other,NA,city,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG31866,14.39,2073.33,29,1857,epic_art_novel,gender_m,NA,NA,NA,other,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG39568,5.9,2230.63,38,1893,epic_art_novel,gender_m,has_children,university,no_bio_inclination,north_america,1,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG15350,9.32,2411.05,27,1882,epic_art_novel,gender_m,has_children,university,no_bio_inclination,north_america,1,city,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG20610,16.77,2457.06,40,1850,NA,gender_m,has_children,university,no_bio_inclination,british_isles,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG16574,14.17,2114.3,34,1844,epic_art_novel,gender_m,has_children,university,no_bio_inclination,british_isles,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG19386,24.34,2842.92,31,1841,NA,gender_m,has_children,university,no_bio_inclination,british_isles,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG20235,12.31,2246.41,34,1844,epic_art_novel,gender_m,has_children,university,no_bio_inclination,british_isles,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG17558,17.96,2554.44,76,1886,nonfiction,gender_m,has_children,university,no_bio_inclination,british_isles,1,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PG17062,17.99,2193.2,34,1844,epic_art_novel,gender_m,has_children,university,no_bio_inclination,british_isles,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG7120,16.52,1694.92,49,1867,epic_art_shortstory,gender_m,NA,university,no_bio_inclination,europe,3,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG8696,12.35,1844.05,28,1846,epic_art_shortstory,gender_m,NA,university,no_bio_inclination,europe,3,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG2466,10.96,1748.61,59,1877,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,3,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG5721,15.73,1789.77,41,1859,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,3,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG15994,14.85,1972.65,49,1867,epic_art_shortstory,gender_m,NA,university,no_bio_inclination,europe,3,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG39427,13.68,1645.55,39,1857,epic_art_tale,gender_m,NA,university,no_bio_inclination,europe,3,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG6900,9.24,1675.56,37,1855,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,3,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG8871,17.26,1781.03,49,1867,epic_art_shortstory,gender_m,NA,university,no_bio_inclination,europe,3,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG8935,20.47,1852.26,49,1867,epic_art_shortstory,gender_m,NA,university,no_bio_inclination,europe,3,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG6902,12.71,1727.86,41,1859,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,3,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG56878,15.86,1849.05,42,1860,epic_art_shortstory,gender_m,NA,university,no_bio_inclination,europe,3,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG9911,17.24,1802.63,54,1872,epic_art_tale,gender_m,NA,university,no_bio_inclination,europe,3,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG8597,27.8,1779.21,29,1847,epic_art_shortstory,gender_m,NA,university,no_bio_inclination,europe,3,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG52642,15.62,1779.6,52,1870,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,3,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG47935,16.17,1941.03,42,1860,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,3,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG8744,26.72,1890.24,29,1847,epic_art_shortstory,gender_m,NA,university,no_bio_inclination,europe,3,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG25771,13.3,1885.21,49,1867,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,3,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG41201,14.47,1894.25,31,1849,epic_art_shortstory,gender_m,NA,university,no_bio_inclination,europe,3,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG12194,13.25,1819.88,41,1859,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,3,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG30723,15.39,1762.41,44,1862,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,3,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG40813,12.4,1892.63,49,1867,epic_art_novel,gender_m,NA,university,no_bio_inclination,europe,3,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG28567,8.13,1410.69,36,1904,epic_art_novel,gender_m,NA,NA,NA,other,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG6721,10.01,1996.57,46,1914,nonfiction,gender_m,NA,NA,NA,other,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
PG24784,7.1,1990.98,66,1911,epic_art_novel,gender_f,NA,NA,no_bio_inclination,north_america,1,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PG10455,6.32,2120.76,55,1900,epic_art_novel,gender_f,NA,NA,no_bio_inclination,north_america,1,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PG9844,17.21,1111.91,60,1922,NA,gender_f,NA,NA,NA,other,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG12538,10.42,2560.82,61,1836,NA,gender_m,has_children,NA,no_bio_inclination,british_isles,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG12537,11.58,2692.98,61,1836,NA,gender_m,has_children,NA,no_bio_inclination,british_isles,1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG45683,18.37,1811.08,64,1934,epic_art_novel,gender_f,has_children,university,no_bio_inclination,british_isles,2,city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG48304,14.35,1837.02,25,1895,epic_art_novel,gender_f,has_children,university,no_bio_inclination,british_isles,2,city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG53864,15.94,1710.69,64,1934,epic_art_novel,gender_f,has_children,university,no_bio_inclination,british_isles,2,city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG24509,16.77,1875.94,36,1906,epic_art_novel,gender_f,has_children,university,no_bio_inclination,british_isles,2,city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG4731,21.87,1839.22,24,1894,epic_art_novel,gender_f,has_children,university,no_bio_inclination,british_isles,2,city,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG50939,11.76,1716.43,49,1963,epic_art_novel,gender_m,NA,NA,NA,other,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG17892,14.13,1764.71,44,1911,epic_art_novel,gender_f,has_no_children,university,no_bio_inclination,north_america,1,town,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG11120,6.5,1639.3,39,1859,epic_art_novel,gender_f,NA,NA,no_bio_inclination,other,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG34618,25.39,1749.58,62,1921,epic_art_shortstory,gender_f,NA,NA,NA,other,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG29228,8.27,1799.63,30,1787,dramatic_art,gender_m,has_children,university,no_bio_inclination,north_america,1,town,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG13115,31.36,2232.4,29,1861,epic_art_novel,gender_m,NA,university,no_bio_inclination,british_isles,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG20201,17.88,1688.1,48,1909,epic_art_novel,gender_f,has_children,school,no_bio_inclination,british_isles,1,town,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG35896,27.31,1798.87,41,1902,epic_art_shortstory,gender_f,has_children,school,no_bio_inclination,british_isles,1,town,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG31391,23.19,1971.25,35,1896,epic_art_shortstory,gender_f,has_children,school,no_bio_inclination,british_isles,1,town,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG27445,13.38,1591.93,58,1919,epic_art_novel,gender_f,has_children,school,no_bio_inclination,british_isles,1,town,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG17784,17.05,1492.31,45,1906,epic_art_novel,gender_f,has_children,school,no_bio_inclination,british_isles,1,town,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG47209,8.46,2139.32,51,1871,nonfiction,gender_m,NA,university,has_bio_inclination,british_isles,1,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG54969,7.18,1763.88,47,1867,nonfiction,gender_m,NA,university,has_bio_inclination,british_isles,1,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG1225,2.11,1804.3,48,1868,nonfiction,gender_m,NA,university,has_bio_inclination,british_isles,1,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG24527,9.35,2139.53,51,1871,nonfiction,gender_m,NA,university,has_bio_inclination,british_isles,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG14000,4.54,1819.38,53,1873,nonfiction,gender_m,NA,university,has_bio_inclination,british_isles,1,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG34192,7.62,2026.55,40,1860,nonfiction,gender_m,NA,university,has_bio_inclination,british_isles,1,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG6910,13.19,2315.09,64,1891,NA,gender_f,has_children,school,no_bio_inclination,british_isles,1,village,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG53088,24.71,2399.81,50,1877,epic_art_novel,gender_f,has_children,school,no_bio_inclination,british_isles,1,village,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG20081,10.96,2011.82,62,1889,epic_art_novel,gender_f,has_children,school,no_bio_inclination,british_isles,1,village,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG7086,13.92,2255.83,64,1891,NA,gender_f,has_children,school,no_bio_inclination,british_isles,1,village,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG19140,22.85,2335.42,53,1880,epic_art_novel,gender_f,has_children,school,no_bio_inclination,british_isles,1,village,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG21868,8.05,1903.38,52,1876,epic_art_novel,gender_m,NA,NA,no_bio_inclination,europe,1,city,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
PG58992,35.36,2655.41,34,1919,lyric_art,gender_m,NA,NA,no_bio_inclination,north_america,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG14968,8.14,2296.11,52,1886,epic_art_novel,gender_m,NA,university,no_bio_inclination,north_america,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG43955,33.73,2205.28,35,1869,epic_art_novel,gender_m,NA,university,no_bio_inclination,north_america,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PG22793,6.18,2149.91,52,1886,epic_art_novel,gender_m,NA,university,no_bio_inclination,north_america,1,city,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
